iter	MAE	MAE
2880	83.8085098	83.8085098
2881	83.80497788	83.80497788
2882	83.8016909	83.8017067
2883	83.79859355	83.79858565
2884	83.79587547	83.79588338
2885	83.79343394	83.79343394
2886	83.79052623	83.79053413
2887	83.78730247	83.78729456
2888	83.78177939	83.78177939
2889	83.77903761	83.77903761
2890	83.77634324	83.77634324
2891	83.7733012	83.7733012
2892	83.76958755	83.76958755
2893	83.76672724	83.76673515
2894	83.76457807	83.76457807
2895	83.76103034	83.76103034
2896	83.75784608	83.75785398
2897	83.75159608	83.75159608
2898	83.74914665	83.74914665
2899	83.74642857	83.74643647
2900	83.74344185	83.74344975
2901	83.74006005	83.74005215
2902	83.73757111	83.73757111
2903	83.73453698	83.73453698
2904	83.73063369	83.73064159
2905	83.72741783	83.72740992
2906	83.72389381	83.7238859
2907	83.72110461	83.72111252
2908	83.71789665	83.71788875
2909	83.71430942	83.71431732
2910	83.7108091	83.710817
2911	83.70750632	83.70751422
2912	83.70274968	83.70275759
2913	83.70007111	83.70006321
2914	83.69735303	83.69735303
2915	83.69508534	83.69509324
2916	83.69255689	83.69255689
2917	83.68983091	83.68983091
2918	83.68777655	83.68779235
2919	83.68542193	83.68542193
2920	83.68258534	83.68258534
2921	83.68054678	83.68055468
2922	83.67734671	83.67734671
2923	83.67137326	83.67137326
2924	83.66924779	83.66924779
2925	83.66357459	83.66356669
2926	83.66076169	83.66074589
2927	83.65709545	83.65709545
2928	83.65450379	83.65450379
2929	83.65047408	83.65045828
2930	83.64850664	83.64850664
2931	83.64663401	83.64663401
2932	83.64503003	83.64503003
2933	83.64176675	83.64175885
2934	83.63938843	83.63938843
2935	83.63669406	83.63668616
2936	83.63428413	83.63428413
2937	83.63087073	83.63087073
2938	83.62866625	83.62867415
2939	83.62635904	83.62635904
2940	83.62378319	83.62378319
2941	83.6216024	83.6216103
2942	83.61810209	83.61810999
2943	83.61524968	83.61526549
2944	83.61257901	83.61257901
2945	83.60869943	83.60869153
2946	83.60621049	83.60619469
2947	83.60274968	83.60274968
2948	83.60076643	83.60076643
2949	83.59668932	83.59668932
2950	83.59427939	83.59427939
2951	83.59085019	83.59085019
2952	83.58870101	83.58870101
2953	83.58629899	83.58629109
2954	83.58343078	83.58342288
2955	83.58075221	83.58074431
2956	83.57710177	83.57710177
2957	83.57511062	83.57511852
2958	83.57190265	83.57189475
2959	83.56981669	83.56981669
2960	83.56663243	83.56662453
2961	83.56400126	83.56400126
2962	83.56139381	83.5613859
2963	83.55926833	83.55926833
2964	83.55701643	83.55703224
2965	83.55437737	83.55437737
2966	83.55008692	83.55008692
2967	83.54698957	83.54699747
2968	83.54497472	83.54497472
2969	83.54237516	83.54236726
2970	83.53937263	83.53937263
2971	83.53727086	83.53726296
2972	83.53420512	83.53419722
2973	83.53231669	83.53231669
2974	83.52937737	83.52936947
2975	83.52657238	83.52658818
2976	83.5249842	83.5249763
2977	83.5227086	83.5227086
2978	83.51750948	83.51750948
2979	83.51403287	83.51403287
2980	83.51119627	83.51119627
2981	83.50855721	83.50855721
2982	83.50584703	83.50584703
2983	83.50247314	83.50246523
2984	83.49956542	83.49956542
2985	83.49668932	83.49668932
2986	83.49299147	83.49299147
2987	83.49095291	83.49094501
2988	83.488622	83.4886299
2989	83.48673357	83.48673357
2990	83.48506637	83.48506637
2991	83.48313053	83.48313053
2992	83.48121839	83.48121839
2993	83.47846081	83.47846081
2994	83.47432048	83.47432048
2995	83.47111252	83.47112042
2996	83.46833123	83.46832332
2997	83.46664033	83.46664823
2998	83.46520228	83.46521018
2999	83.46316372	83.46316372
3000	83.46043774	83.46043774
3001	83.45819374	83.45818584
3002	83.45534924	83.45535714
3003	83.45326327	83.45327118
3004	83.45130373	83.45130373
3005	83.4488464	83.4488464
3006	83.44705278	83.44706068
3007	83.44502212	83.44503003
3008	83.44330752	83.44329962
3009	83.44128477	83.44129267
3010	83.43857459	83.43857459
3011	83.43571429	83.43569848
3012	83.43218236	83.43217446
3013	83.42989096	83.42989096
3014	83.42736252	83.42737042
3015	83.42417035	83.42417035
3016	83.4215708	83.4215787
3017	83.41963496	83.41963496
3018	83.41784134	83.41784134
3019	83.4153208	83.4153208
3020	83.41310051	83.41310051
3021	83.41061947	83.41061157
3022	83.40830436	83.40830436
3023	83.40577592	83.40576011
3024	83.40410082	83.40410082
3025	83.40141435	83.40140645
3026	83.3988385	83.3988464
3027	83.39586757	83.39586757
3028	83.39322061	83.39321271
3029	83.39155341	83.39156131
3030	83.3892067	83.3891988
3031	83.38564317	83.38563527
3032	83.3835414	83.3835493
3033	83.38104456	83.38104456
3034	83.37844501	83.37845291
3035	83.37279551	83.37279551
3036	83.37032238	83.37030657
3037	83.36856037	83.36856037
3038	83.36584229	83.36584229
3039	83.36401707	83.36401707
3040	83.36185999	83.36185209
3041	83.36033502	83.36031922
3042	83.35792509	83.357933
3043	83.35613938	83.35613938
3044	83.35291561	83.35291561
3045	83.35123262	83.35123262
3046	83.34953382	83.34953382
3047	83.34782712	83.34783502
3048	83.34595449	83.34594659
3049	83.34393173	83.34393173
3050	83.34054994	83.34054204
3051	83.33753951	83.33753951
3052	83.33346239	83.33347029
3053	83.32958281	83.32958281
3054	83.32787611	83.32787611
3055	83.32622472	83.32622472
3056	83.32378319	83.32378319
3057	83.32173673	83.32173673
3058	83.31984039	83.31984829
3059	83.31792035	83.31792826
3060	83.31580278	83.31581068
3061	83.31336915	83.31336915
3062	83.31155973	83.31155973
3063	83.30971871	83.30972661
3064	83.30787769	83.30786979
3065	83.30632111	83.30631321
3066	83.3039586	83.3039665
3067	83.30150126	83.30150917
3068	83.29933628	83.29933628
3069	83.29738464	83.29738464
3070	83.29613622	83.29612832
3071	83.29439791	83.29439791
3072	83.29132427	83.29132427
3073	83.28960177	83.28960177
3074	83.28708123	83.28707332
3075	83.28486094	83.28485303
3076	83.2829725	83.2829567
3077	83.28094185	83.28092604
3078	83.2789902	83.2789902
3079	83.27638274	83.27637484
3080	83.27459703	83.27458913
3081	83.27201327	83.27202118
3082	83.27022756	83.27022756
3083	83.26856037	83.26856037
3084	83.26739096	83.26739096
3085	83.26624526	83.26624526
3086	83.26396966	83.26396966
3087	83.26118837	83.26118837
3088	83.25971081	83.25971871
3089	83.25775917	83.25775126
3090	83.25557838	83.25557838
3091	83.25301043	83.25300253
3092	83.25149336	83.25148546
3093	83.25017383	83.25017383
3094	83.24764539	83.24763748
3095	83.24614412	83.24614412
3096	83.24422408	83.24423198
3097	83.24288875	83.24287295
3098	83.24038401	83.24038401
3099	83.23835335	83.23834545
3100	83.23602244	83.23602244
3101	83.2352323	83.2352323
3102	83.23314633	83.23313843
3103	83.23081542	83.23080752
3104	83.22821587	83.22822377
3105	83.22680152	83.22680152
3106	83.2250158	83.2250158
3107	83.22383059	83.22382269
3108	83.22106511	83.22106511
3109	83.21973767	83.21973767
3110	83.21860777	83.21859987
3111	83.21584229	83.21583439
3112	83.21433312	83.21433312
3113	83.21264223	83.21264223
3114	83.21100664	83.21100664
3115	83.2090708	83.2090787
3116	83.20705594	83.20705594
3117	83.20426675	83.20425885
3118	83.20271808	83.20271808
3119	83.20048989	83.20048989
3120	83.19917826	83.19918616
3121	83.19739254	83.19740044
3122	83.19437421	83.19438211
3123	83.19307838	83.19307048
3124	83.19130847	83.19130057
3125	83.18832965	83.18832174
3126	83.18660714	83.18661504
3127	83.18493995	83.18493995
3128	83.1829725	83.1829725
3129	83.1818347	83.1818268
3130	83.1807048	83.18071271
3131	83.17857933	83.17857143
3132	83.17686473	83.17685683
3133	83.17370417	83.17369627
3134	83.1721713	83.1721634
3135	83.17096239	83.17095449
3136	83.17000632	83.17000632
3137	83.16882111	83.16882901
3138	83.16722503	83.16724083
3139	83.16568426	83.16566846
3140	83.16298989	83.16298989
3141	83.16122788	83.16122788
3142	83.16034292	83.16035082
3143	83.15945006	83.15945006
3144	83.1585335	83.1585256
3145	83.15730088	83.15731669
3146	83.15591814	83.15591814
3147	83.15366625	83.15366625
3148	83.1517067	83.1517225
3149	83.15066372	83.15067162
3150	83.14760588	83.14761378
3151	83.14632585	83.14631795
3152	83.14304678	83.14304678
3153	83.14201169	83.1420196
3154	83.1403129	83.14030499
3155	83.13912769	83.13912769
3156	83.13712073	83.13713654
3157	83.13629109	83.13628319
3158	83.13364412	83.13364412
3159	83.13245891	83.13245891
3160	83.13088654	83.13089444
3161	83.1289507	83.12894279
3162	83.12680152	83.12678571
3163	83.12492889	83.12490518
3164	83.12250316	83.12250316
3165	83.12094659	83.12094659
3166	83.11964286	83.11962705
3167	83.11859987	83.11859987
3168	83.11726454	83.11725664
3169	83.11518647	83.11518647
3170	83.11291877	83.11291877
3171	83.11119627	83.11119627
3172	83.11042193	83.11041403
3173	83.10940265	83.10939475
3174	83.10819374	83.10819374
3175	83.10595765	83.10594975
3176	83.10394279	83.1039507
3177	83.10255215	83.10255215
3178	83.10071903	83.10071903
3179	83.09951011	83.09951011
3180	83.09726612	83.09727402
3181	83.09438211	83.09439001
3182	83.09302307	83.09301517
3183	83.09157712	83.09157712
3184	83.09046302	83.09045512
3185	83.08938843	83.08938843
3186	83.08813211	83.08813211
3187	83.08599874	83.08598293
3188	83.08480563	83.08479772
3189	83.08333597	83.08334387
3190	83.08173198	83.08173198
3191	83.07982775	83.07982775
3192	83.0772677	83.0772677
3193	83.07598767	83.07598767
3194	83.07517383	83.07517383
3195	83.07353824	83.07353824
3196	83.07191056	83.07191056
3197	83.07035398	83.07034608
3198	83.06972977	83.06972977
3199	83.06716972	83.06716972
3200	83.06583439	83.06582649
3201	83.06400126	83.06400917
3202	83.06216814	83.06217604
3203	83.0607854	83.0607696
3204	83.05984513	83.05985303
3205	83.05867573	83.05867573
3206	83.05721397	83.05722187
3207	83.05249684	83.05249684
3208	83.04879109	83.04878319
3209	83.04762168	83.04761378
3210	83.04645228	83.04644437
3211	83.04539349	83.04539349
3212	83.04437421	83.04437421
3213	83.04326011	83.04326802
3214	83.04132427	83.04133217
3215	83.03953066	83.03953066
3216	83.03798198	83.03797408
3217	83.03299621	83.03299621
3218	83.0312421	83.0312421
3219	83.0289665	83.0289665
3220	83.02686473	83.02685683
3221	83.02439159	83.02438369
3222	83.02364886	83.02365676
3223	83.02138906	83.02138906
3224	83.02074115	83.02073325
3225	83.01854456	83.01853666
3226	83.01670354	83.01668774
3227	83.01521808	83.01521018
3228	83.01049305	83.01049305
3229	83.00918142	83.00917351
3230	83.00760904	83.00759324
3231	83.00630531	83.00630531
3232	83.00442478	83.00443268
3233	83.00186473	83.00186473
3234	82.99970765	82.99971555
3235	82.99646018	82.99646018
3236	82.99280183	82.99280183
3237	82.98797408	82.98797408
3238	82.98714444	82.98714444
3239	82.98403129	82.98403129
3240	82.98019912	82.98019912
3241	82.97865834	82.97866625
3242	82.97758375	82.97757585
3243	82.97642225	82.97642225
3244	82.97533976	82.97534766
3245	82.97358565	82.97358565
3246	82.97277181	82.97278761
3247	82.97150759	82.97150759
3248	82.96957174	82.96956384
3249	82.96801517	82.96802307
3250	82.96656131	82.96656922
3251	82.96543932	82.96543142
3252	82.9630452	82.9630452
3253	82.96129899	82.96129899
3254	82.96016909	82.96016909
3255	82.95895228	82.95895228
3256	82.95766435	82.95765645
3257	82.95620259	82.95620259
3258	82.95457491	82.95459071
3259	82.95358723	82.95357933
3260	82.95199115	82.95198325
3261	82.95013432	82.95013432
3262	82.94912295	82.94913875
3263	82.94826169	82.94825379
3264	82.94671302	82.94670512
3265	82.94469027	82.94468236
3266	82.94342604	82.94342604
3267	82.94266751	82.94266751
3268	82.94129267	82.94129267
3269	82.93900126	82.93900126
3270	82.93572219	82.93572219
3271	82.93324115	82.93324115
3272	82.93206384	82.93205594
3273	82.93105247	82.93106037
3274	82.92970133	82.92970923
3275	82.92816846	82.92817636
3276	82.92689633	82.92688843
3277	82.92337231	82.92338812
3278	82.92222661	82.92221871
3279	82.92087547	82.92088338
3280	82.91822851	82.91822061
3281	82.91416719	82.914183
3282	82.91316372	82.91317162
3283	82.91169406	82.91167826
3284	82.90929994	82.90929994
3285	82.90771176	82.90770386
3286	82.90668458	82.90668458
3287	82.90608407	82.90607617
3288	82.90466182	82.90466182
3289	82.90242573	82.90243363
3290	82.89762168	82.89762168
3291	82.89630215	82.89631795
3292	82.89561473	82.89561473
3293	82.89472187	82.89472187
3294	82.89348925	82.89349716
3295	82.89241466	82.89240676
3296	82.89045512	82.89046302
3297	82.8875	82.8875
3298	82.88555626	82.88554836
3299	82.88438685	82.88437895
3300	82.88312263	82.88312263
3301	82.88192162	82.88192162
3302	82.88027023	82.88027023
3303	82.87885588	82.87886378
3304	82.87776549	82.87775759
3305	82.87576643	82.87576643
3306	82.8750158	82.8750079
3307	82.8732854	82.8732854
3308	82.87251106	82.87251106
3309	82.87153129	82.87152339
3310	82.87015645	82.87014855
3311	82.86825221	82.86825221
3312	82.86720923	82.86721713
3313	82.86501264	82.86502054
3314	82.86415929	82.86415929
3315	82.86310841	82.86310841
3316	82.86144912	82.86144912
3317	82.86042984	82.86042984
3318	82.85899968	82.85899178
3319	82.85766435	82.85767225
3320	82.85611568	82.85610777
3321	82.85482775	82.85482775
3322	82.85415613	82.85417193
3323	82.85218078	82.85218078
3324	82.8511378	82.8511457
3325	82.84873578	82.84873578
3326	82.84639697	82.84640487
3327	82.84519595	82.84519595
3328	82.8414586	82.8414586
3329	82.83836915	82.83837705
3330	82.83724716	82.83724716
3331	82.83582491	82.8358091
3332	82.8346792	82.8346792
3333	82.83340708	82.83340708
3334	82.82665139	82.82665929
3335	82.82533186	82.82533186
3336	82.82431258	82.82432048
3337	82.82108881	82.82108881
3338	82.81878161	82.81878951
3339	82.8175964	82.8175885
3340	82.81678255	82.81678255
3341	82.8158818	82.8158818
3342	82.81408028	82.81408028
3343	82.81261062	82.81261852
3344	82.80862832	82.80862042
3345	82.80700063	82.80699273
3346	82.80527023	82.80526233
3347	82.80364254	82.80364254
3348	82.80167509	82.80167509
3349	82.80052939	82.80052939
3350	82.79873578	82.79873578
3351	82.7960098	82.7960098
3352	82.79371049	82.79370259
3353	82.79210651	82.79209861
3354	82.78959387	82.78959387
3355	82.78794248	82.78795038
3356	82.78563527	82.78564317
3357	82.78388116	82.78388906
3358	82.78162137	82.78161346
3359	82.78027813	82.78027813
3360	82.77915613	82.77914823
3361	82.7778603	82.7778682
3362	82.77537137	82.77537137
3363	82.77266909	82.77266119
3364	82.7710493	82.7710493
3365	82.76834703	82.76835493
3366	82.76664823	82.76664033
3367	82.76414349	82.76413559
3368	82.76112516	82.76112516
3369	82.76003477	82.76005057
3370	82.7568189	82.7568268
3371	82.75573641	82.75573641
3372	82.75410872	82.75410082
3373	82.75307364	82.75307364
3374	82.75044248	82.75044248
3375	82.74918616	82.74919406
3376	82.7432048	82.7432048
3377	82.74099241	82.74100032
3378	82.7397756	82.7397756
3379	82.73829014	82.73829014
3380	82.73685209	82.73685209
3381	82.73603824	82.73604614
3382	82.73343869	82.73343869
3383	82.72884008	82.72883217
3384	82.72567162	82.72567162
3385	82.72435999	82.72435999
3386	82.72309576	82.72311157
3387	82.72053571	82.72054362
3388	82.71954014	82.71954014
3389	82.71839444	82.71838654
3390	82.71540771	82.71540771
3391	82.71351138	82.71351138
3392	82.71262642	82.71262642
3393	82.71100664	82.71100664
3394	82.70902339	82.70901549
3395	82.7079409	82.7079488
3396	82.70673198	82.70673989
3397	82.7033818	82.7033818
3398	82.70094027	82.70094027
3399	82.69955752	82.69955752
3400	82.69815898	82.69816688
3401	82.69645228	82.69644437
3402	82.69171934	82.69172724
3403	82.69024178	82.69023388
3404	82.68720765	82.68719975
3405	82.68510588	82.68510588
3406	82.68399178	82.68397598
3407	82.68282238	82.68282238
3408	82.68163717	82.68162927
3409	82.68044406	82.68045196
3410	82.67958281	82.67957491
3411	82.6783976	82.6783818
3412	82.67561631	82.67561631
3413	82.67298515	82.67299305
3414	82.67141277	82.67140487
3415	82.67016435	82.67015645
3416	82.66891593	82.66892383
3417	82.66578698	82.66579488
3418	82.66322693	82.66321903
3419	82.66184418	82.66184418
3420	82.65996365	82.65997155
3421	82.65888116	82.65888116
3422	82.65653445	82.65652655
3423	82.65518331	82.65519121
3424	82.65347661	82.65347661
3425	82.65213338	82.65213338
3426	82.65119311	82.65120101
3427	82.64951011	82.64950221
3428	82.64864096	82.64864886
3429	82.6471713	82.6471792
3430	82.64557522	82.64556732
3431	82.64444532	82.64444532
3432	82.64273862	82.64273072
3433	82.64122946	82.64122946
3434	82.6403445	82.6403445
3435	82.63916719	82.63916719
3436	82.63791877	82.63791877
3437	82.63632269	82.63633059
3438	82.6352323	82.6352323
3439	82.63416561	82.63417351
3440	82.63283028	82.63282238
3441	82.629567	82.629567
3442	82.6284213	82.6284134
3443	82.62579804	82.62579014
3444	82.62307206	82.62307996
3445	82.62225032	82.62224241
3446	82.61939001	82.61939001
3447	82.61790455	82.61792826
3448	82.61664033	82.61664033
3449	82.61556574	82.61556574
3450	82.61405657	82.61404077
3451	82.61291877	82.61291087
3452	82.61219185	82.61219185
3453	82.6113859	82.6113859
3454	82.60986094	82.60984513
3455	82.60905499	82.60905499
3456	82.60724558	82.60724558
3457	82.60496207	82.60495417
3458	82.60294722	82.60295512
3459	82.60160398	82.60160398
3460	82.59871997	82.59871207
3461	82.59725822	82.59725032
3462	82.59503793	82.59503793
3463	82.59435051	82.5943426
3464	82.5925885	82.5926043
3465	82.59126896	82.59126106
3466	82.58938053	82.58938053
3467	82.58732617	82.58731037
3468	82.58630689	82.58630689
3469	82.58527181	82.58526391
3470	82.58416561	82.58417351
3471	82.5824115	82.5824036
3472	82.58097345	82.58097345
3473	82.57936947	82.57937737
3474	82.57833439	82.57831858
3475	82.57677781	82.57676991
3476	82.57571113	82.57571903
3477	82.57451802	82.57452592
3478	82.5733012	82.5733012
3479	82.57144437	82.57144437
3480	82.57074115	82.57074115
3481	82.57014855	82.57016435
3482	82.56778603	82.56778603
3483	82.5664744	82.5664744
3484	82.56524968	82.56524968
3485	82.56414349	82.56414349
3486	82.56271334	82.56272124
3487	82.56126738	82.56128319
3488	82.55938685	82.55938685
3489	82.55837547	82.55838338
3490	82.5568426	82.5568268
3491	82.55533344	82.55532554
3492	82.55412453	82.55412453
3493	82.55190424	82.55189633
3494	82.55106669	82.55106669
3495	82.55	82.55
3496	82.54881479	82.54882269
3497	82.54754267	82.54755057
3498	82.5454488	82.5454488
3499	82.54412137	82.54411346
3500	82.54321271	82.54321271
3501	82.54230405	82.54229614
3502	82.54123736	82.54123736
3503	82.53952276	82.53953066
3504	82.53887484	82.53888274
3505	82.53796618	82.53797408
3506	82.53603034	82.53603034
3507	82.5352086	82.5352165
3508	82.53339128	82.53339918
3509	82.53241941	82.53241941
3510	82.53120259	82.53121049
3511	82.52960651	82.52959861
3512	82.52821587	82.52823167
3513	82.52716498	82.52716498
3514	82.52258217	82.52258217
3515	82.52079646	82.52078856
3516	82.51998262	82.51999052
3517	82.51654551	82.51654551
3518	82.51602402	82.51601612
3519	82.5147914	82.5147835
3520	82.51329804	82.51330594
3521	82.51180468	82.51180468
3522	82.51064317	82.51064317
3523	82.50823325	82.50823325
3524	82.50742731	82.50742731
3525	82.50519912	82.50519121
3526	82.50331068	82.50331858
3527	82.50125632	82.50124842
3528	82.50070322	82.50070322
3529	82.49909924	82.49909134
3530	82.49476928	82.49476928
3531	82.4931653	82.4931653
3532	82.49219343	82.49218552
3533	82.49086599	82.49087389
3534	82.48873262	82.48873262
3535	82.48792668	82.48792668
3536	82.48663085	82.48662295
3537	82.4858012	82.4858012
3538	82.48510588	82.48511378
3539	82.48453698	82.48454488
3540	82.48217446	82.48218236
3541	82.48170828	82.48170038
3542	82.47851612	82.47850822
3543	82.47707807	82.47707016
3544	82.47606669	82.47607459
3545	82.47488938	82.47490518
3546	82.47417826	82.47417826
3547	82.47226612	82.47225822
3548	82.47036188	82.47036979
3549	82.46805468	82.46804678
3550	82.46580278	82.46580278
3551	82.46486252	82.46486252
3552	82.46345607	82.46344817
3553	82.46221555	82.46220765
3554	82.45975822	82.45975822
3555	82.45830436	82.45830436
3556	82.45765645	82.45765645
3557	82.45640803	82.45641593
3558	82.45254425	82.45255215
3559	82.45052149	82.45052939
3560	82.44938369	82.44939159
3561	82.44854614	82.44853824
3562	82.44752686	82.44754267
3563	82.44666561	82.44666561
3564	82.44517225	82.44517225
3565	82.44340234	82.44340234
3566	82.44250948	82.44250948
3567	82.44122946	82.44122155
3568	82.44004425	82.44005215
3569	82.43871681	82.43871681
3570	82.43598293	82.43599083
3571	82.43314633	82.43314633
3572	82.43138432	82.43139223
3573	82.42922724	82.42922724
3574	82.42702276	82.42703066
3575	82.42625632	82.42625632
3576	82.42524494	82.42524494
3577	82.42300885	82.42300885
3578	82.4221634	82.4221555
3579	82.42014855	82.42015645
3580	82.41940582	82.41941372
3581	82.4187263	82.4187263
3582	82.41626106	82.41626106
3583	82.41507585	82.41507585
3584	82.41314791	82.41315582
3585	82.41161504	82.41161504
3586	82.40995575	82.40996365
3587	82.40755373	82.40754583
3588	82.40546776	82.40547566
3589	82.40362674	82.40363464
3590	82.40009482	82.40010272
3591	82.39889381	82.39889381
3592	82.39688685	82.39688685
3593	82.39480088	82.39480088
3594	82.39236726	82.39236726
3595	82.38998104	82.38997314
3596	82.38821113	82.38821113
3597	82.38745259	82.38746839
3598	82.38649652	82.38650442
3599	82.38536662	82.38537453
3600	82.38475032	82.38475822
3601	82.38427623	82.38427623
3602	82.38217446	82.38218236
3603	82.38049937	82.38049937
3604	82.37923515	82.37922724
3605	82.37758375	82.37758375
3606	82.37703856	82.37703856
3607	82.37602718	82.37603508
3608	82.37314317	82.37314317
3609	82.37234513	82.37234513
3610	82.37094659	82.37093869
3611	82.36922408	82.36920828
3612	82.36821271	82.3682048
3613	82.3670512	82.3670354
3614	82.36527339	82.36528129
3615	82.36409608	82.36410398
3616	82.36313211	82.36313211
3617	82.36104614	82.36104614
3618	82.3579804	82.3579804
3619	82.35656606	82.35657396
3620	82.3556811	82.3556811
3621	82.35326327	82.35324747
3622	82.35078224	82.35079014
3623	82.34711599	82.34710809
3624	82.34576485	82.34575695
3625	82.3437658	82.3437579
3626	82.34142699	82.34143489
3627	82.3403603	82.3403603
3628	82.33934102	82.33934102
3629	82.3369548	82.3369548
3630	82.33495575	82.33496365
3631	82.33412611	82.33413401
3632	82.33335177	82.33335177
3633	82.33242731	82.33242731
3634	82.329567	82.329567
3635	82.32739412	82.32738622
3636	82.32473925	82.32473135
3637	82.32334071	82.32333281
3638	82.32233723	82.32234513
3639	82.32036979	82.32035398
3640	82.31814159	82.31814159
3641	82.31558154	82.31558154
3642	82.31396176	82.31395386
3643	82.31221555	82.31222345
3644	82.31095923	82.31095133
3645	82.31027971	82.31026391
3646	82.30915771	82.30916561
3647	82.30869943	82.30869943
3648	82.30705594	82.30705594
3649	82.30588654	82.30589444
3650	82.30445638	82.30444058
3651	82.30241783	82.30240992
3652	82.30176991	82.30177781
3653	82.30018963	82.30018173
3654	82.2994153	82.2994153
3655	82.29846713	82.29848293
3656	82.29786662	82.29787453
3657	82.29682364	82.29681574
3658	82.29529077	82.29529077
3659	82.29290455	82.29291245
3660	82.29072377	82.29071587
3661	82.28893805	82.28893015
3662	82.2875079	82.2875079
3663	82.28439475	82.28440265
3664	82.28249052	82.28249052
3665	82.28151865	82.28151865
3666	82.28038085	82.28038085
3667	82.27948799	82.27948799
3668	82.2767304	82.2767225
3669	82.27383059	82.27383059
3670	82.27152339	82.27152339
3671	82.27067004	82.27066214
3672	82.26695638	82.26694848
3673	82.26621365	82.26620575
3674	82.26393015	82.26393805
3675	82.26212073	82.26212073
3676	82.26073009	82.26073009
3677	82.25654235	82.25653445
3678	82.25540455	82.25539665
3679	82.25495417	82.25495417
3680	82.25401391	82.25400601
3681	82.25274178	82.25273388
3682	82.25160398	82.25159608
3683	82.2511457	82.2511378
3684	82.24995259	82.24994469
3685	82.24742415	82.24743205
3686	82.24575695	82.24575695
3687	82.24231195	82.24231195
3688	82.23964918	82.23964128
3689	82.23811631	82.23812421
3690	82.23731037	82.23730247
3691	82.23674147	82.23673357
3692	82.2352165	82.2352007
3693	82.23399178	82.23398388
3694	82.23241941	82.23241941
3695	82.23158976	82.23158976
3696	82.22970133	82.22970133
3697	82.22829488	82.22829488
3698	82.22517383	82.22517383
3699	82.22410714	82.22409924
3700	82.22343552	82.22342762
3701	82.22225032	82.22225032
3702	82.2210493	82.22105721
3703	82.21954804	82.21955594
3704	82.21830752	82.21829962
3705	82.21716972	82.21716972
3706	82.21616625	82.21616625
3707	82.21526549	82.21525759
3708	82.21400917	82.21400126
3709	82.21188369	82.21188369
3710	82.20993205	82.20993205
3711	82.20899178	82.20899178
3712	82.20832807	82.20832807
3713	82.20504899	82.20504899
3714	82.20366625	82.20366625
3715	82.20200695	82.20200695
3716	82.20026865	82.20026865
3717	82.19952592	82.19952592
3718	82.19819848	82.19819058
3719	82.19496681	82.19496681
3720	82.19171934	82.19171144
3721	82.18887484	82.18888274
3722	82.18790297	82.18791087
3723	82.18666245	82.18666245
3724	82.18610936	82.18611726
3725	82.1846318	82.1846397
3726	82.18273546	82.18273546
3727	82.18038875	82.18039665
3728	82.17856353	82.17857143
3729	82.17760746	82.17760746
3730	82.17487358	82.17488148
3731	82.17407554	82.17408344
3732	82.17243995	82.17243995
3733	82.17129425	82.17130215
3734	82.17018015	82.17018015
3735	82.16891593	82.16890803
3736	82.16802307	82.16801517
3737	82.16438053	82.16437263
3738	82.16370891	82.16370891
3739	82.16132269	82.16132269
3740	82.15871523	82.15870733
3741	82.15780657	82.15780657
3742	82.15384798	82.15384798
3743	82.15239412	82.15240992
3744	82.15066372	82.15067162
3745	82.15022124	82.15022124
3746	82.14835651	82.14834861
3747	82.14747946	82.14747946
3748	82.14667351	82.14668932
3749	82.14571745	82.14572535
3750	82.14252528	82.14252528
3751	82.13893805	82.13893805
3752	82.13734197	82.13733407
3753	82.13234829	82.13234829
3754	82.13166877	82.13168458
3755	82.13055468	82.13056258
3756	82.12987516	82.12988306
3757	82.12891909	82.12893489
3758	82.12794722	82.12795512
3759	82.12647756	82.12646966
3760	82.12510272	82.12511062
3761	82.12318268	82.12318268
3762	82.12255057	82.12254267
3763	82.12191846	82.12191846
3764	82.12053571	82.12054362
3765	82.11881321	82.11880531
3766	82.11791245	82.11791245
3767	82.11724083	82.11724083
3768	82.11627686	82.11627686
3769	82.11232617	82.11231037
3770	82.11178887	82.11178887
3771	82.11033502	82.11033502
3772	82.10930784	82.10929994
3773	82.10779077	82.10778287
3774	82.10668458	82.10668458
3775	82.10463021	82.10462231
3776	82.1034134	82.1034055
3777	82.10260746	82.10260746
3778	82.10049779	82.10049779
3779	82.09966024	82.09965234
3780	82.09782712	82.09781922
3781	82.09724241	82.09723451
3782	82.09594659	82.09594659
3783	82.09527497	82.09527497
3784	82.09423989	82.09423198
3785	82.09351296	82.09350506
3786	82.09209861	82.09208281
3787	82.09107143	82.09106353
3788	82.08952276	82.08953066
3789	82.08836915	82.08837705
3790	82.08702592	82.08701802
3791	82.08418932	82.08418932
3792	82.08313053	82.08313053
3793	82.08234829	82.08234829
3794	82.08128161	82.08128161
3795	82.07779709	82.07779709
3796	82.07717288	82.07718869
3797	82.07548989	82.07548989
3798	82.07259798	82.07260588
3799	82.07166561	82.07166561
3800	82.06997472	82.06998262
3801	82.06659292	82.06659292
3802	82.06458597	82.06458597
3803	82.06110936	82.06110936
3804	82.05988464	82.05988464
3805	82.05902339	82.05901549
3806	82.05705594	82.05705594
3807	82.055128	82.0551359
3808	82.05371365	82.05370575
3809	82.05308944	82.05308944
3810	82.05075063	82.05075853
3811	82.0499842	82.0499921
3812	82.04795354	82.04796144
